code,nom,cdc_concerne,fichier_source,ligne_pdf,type,base_code,base_nom,numero_ug,numero_ca,debut_occupation,fin_occupation,tantieme,reliquat
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,321,tantieme,SEV,Base de rép. espace vert,065816,056098,01/03/1984,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,322,tantieme,SEV,Base de rép. espace vert,065817,526328,03/07/2023,,109.85,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,323,tantieme,SEV,Base de rép. espace vert,065818,056100,01/02/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,324,tantieme,SEV,Base de rép. espace vert,065819,167624,29/01/2000,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,325,tantieme,SEV,Base de rép. espace vert,065820,520455,28/09/2022,,133.21,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,326,tantieme,SEV,Base de rép. espace vert,065821,528891,13/11/2023,,108.35,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,327,tantieme,SEV,Base de rép. espace vert,065822,056105,15/07/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,328,tantieme,SEV,Base de rép. espace vert,065823,056106,15/01/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,329,tantieme,SEV,Base de rép. espace vert,065824,513416,02/12/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,330,tantieme,SEV,Base de rép. espace vert,065825,525500,07/06/2023,,109.85,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,331,tantieme,SEV,Base de rép. espace vert,065826,413724,16/02/2011,,155.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,332,tantieme,SEV,Base de rép. espace vert,065827,498377,23/12/2019,,179.42,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,333,tantieme,SEV,Base de rép. espace vert,065828,056112,01/04/1998,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,334,tantieme,SEV,Base de rép. espace vert,065829,056113,15/06/1974,20/03/2024,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,335,tantieme,SEV,Base de rép. espace vert,065830,443951,14/04/2014,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,336,tantieme,SEV,Base de rép. espace vert,065831,056115,01/02/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,337,tantieme,SEV,Base de rép. espace vert,065832,405261,22/03/2010,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,338,tantieme,SEV,Base de rép. espace vert,065833,465396,18/07/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,339,tantieme,SEV,Base de rép. espace vert,065834,056118,15/01/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,340,tantieme,SEV,Base de rép. espace vert,065835,056119,15/02/1983,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,341,tantieme,SEV,Base de rép. espace vert,065836,056120,15/07/1981,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,342,tantieme,SEV,Base de rép. espace vert,065837,056121,15/11/1980,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,343,tantieme,SEV,Base de rép. espace vert,065838,056122,01/11/1996,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,344,tantieme,SEV,Base de rép. espace vert,065839,490126,08/03/2019,,184.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,345,tantieme,SEV,Base de rép. espace vert,065840,468477,26/12/2007,,105.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,346,tantieme,SEV,Base de rép. espace vert,145210,000000,01/01/2000,,5.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,354,tantieme,SGA,Base de répart. Gardien,065768,528132,11/10/2023,,122.48,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,355,tantieme,SGA,Base de répart. Gardien,065769,245169,15/05/2003,,114.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,356,tantieme,SGA,Base de répart. Gardien,065770,056050,01/04/1976,,68.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,357,tantieme,SGA,Base de répart. Gardien,065771,459471,24/02/2016,,124.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,358,tantieme,SGA,Base de répart. Gardien,065772,309739,17/05/2005,,96.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,359,tantieme,SGA,Base de répart. Gardien,065773,434759,27/05/2013,,146.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,360,tantieme,SGA,Base de répart. Gardien,065774,056054,01/01/1984,,106.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,361,tantieme,SGA,Base de répart. Gardien,065775,487596,05/10/2018,,67.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,362,tantieme,SGA,Base de répart. Gardien,065776,482731,09/03/2018,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,363,tantieme,SGA,Base de répart. Gardien,065777,489480,02/01/2019,07/06/2024,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,364,tantieme,SGA,Base de répart. Gardien,065778,056060,10/05/2000,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,365,tantieme,SGA,Base de répart. Gardien,065779,056061,01/01/1987,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,366,tantieme,SGA,Base de répart. Gardien,065780,056062,01/11/1979,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,367,tantieme,SGA,Base de répart. Gardien,065781,274675,21/05/2004,,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,368,tantieme,SGA,Base de répart. Gardien,065782,399987,09/10/2009,,154.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,369,tantieme,SGA,Base de répart. Gardien,065783,056065,01/05/1997,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,370,tantieme,SGA,Base de répart. Gardien,065784,056066,13/10/1999,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,371,tantieme,SGA,Base de répart. Gardien,065785,520791,20/10/2022,,108.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,372,tantieme,SGA,Base de répart. Gardien,065786,056068,15/04/1983,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,373,tantieme,SGA,Base de répart. Gardien,065787,523454,06/03/2023,,178.36,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,374,tantieme,SGA,Base de répart. Gardien,065788,469631,25/11/2016,,132.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,375,tantieme,SGA,Base de répart. Gardien,065789,056071,01/08/1996,,83.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,376,tantieme,SGA,Base de répart. Gardien,065790,494657,18/07/2019,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,377,tantieme,SGA,Base de répart. Gardien,065791,056073,15/01/1974,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,378,tantieme,SGA,Base de répart. Gardien,065792,056074,01/03/1997,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,379,tantieme,SGA,Base de répart. Gardien,065793,502394,07/08/2020,,105.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,380,tantieme,SGA,Base de répart. Gardien,065794,496880,29/10/2019,,158.94,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,381,tantieme,SGA,Base de répart. Gardien,065795,472260,17/02/2017,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,382,tantieme,SGA,Base de répart. Gardien,065796,433758,08/04/2013,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,383,tantieme,SGA,Base de répart. Gardien,065797,460566,21/03/2016,,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,384,tantieme,SGA,Base de répart. Gardien,065798,427015,06/09/2012,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,385,tantieme,SGA,Base de répart. Gardien,065799,239872,30/05/2003,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,386,tantieme,SGA,Base de répart. Gardien,065800,056083,01/05/1974,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,387,tantieme,SGA,Base de répart. Gardien,065801,164807,07/10/2004,10/10/2024,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,388,tantieme,SGA,Base de répart. Gardien,065802,204295,30/07/2002,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,389,tantieme,SGA,Base de répart. Gardien,065803,463158,02/05/2016,,182.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,390,tantieme,SGA,Base de répart. Gardien,065804,451943,16/03/2015,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,391,tantieme,SGA,Base de répart. Gardien,065805,504080,02/11/2020,,108.60,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,392,tantieme,SGA,Base de répart. Gardien,065806,056088,15/08/1979,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,393,tantieme,SGA,Base de répart. Gardien,065807,425900,11/07/2012,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,400,tantieme,SGA,Base de répart. Gardien,065808,511036,30/08/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,401,tantieme,SGA,Base de répart. Gardien,065809,462243,06/04/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,402,tantieme,SGA,Base de répart. Gardien,065810,409161,09/08/2010,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,403,tantieme,SGA,Base de répart. Gardien,065811,212668,01/03/2006,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,404,tantieme,SGA,Base de répart. Gardien,065812,152236,23/11/2001,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,405,tantieme,SGA,Base de répart. Gardien,065813,056095,01/10/1976,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,406,tantieme,SGA,Base de répart. Gardien,065814,056096,01/01/1998,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,407,tantieme,SGA,Base de répart. Gardien,065815,444269,28/05/2014,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,408,tantieme,SGA,Base de répart. Gardien,065816,056098,01/03/1984,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,409,tantieme,SGA,Base de répart. Gardien,065817,526328,03/07/2023,,109.85,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,410,tantieme,SGA,Base de répart. Gardien,065818,056100,01/02/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,411,tantieme,SGA,Base de répart. Gardien,065819,167624,29/01/2000,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,412,tantieme,SGA,Base de répart. Gardien,065820,520455,28/09/2022,,133.21,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,413,tantieme,SGA,Base de répart. Gardien,065821,528891,13/11/2023,,108.35,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,414,tantieme,SGA,Base de répart. Gardien,065822,056105,15/07/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,415,tantieme,SGA,Base de répart. Gardien,065823,056106,15/01/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,416,tantieme,SGA,Base de répart. Gardien,065824,513416,02/12/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,417,tantieme,SGA,Base de répart. Gardien,065825,525500,07/06/2023,,109.85,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,418,tantieme,SGA,Base de répart. Gardien,065826,413724,16/02/2011,,155.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,419,tantieme,SGA,Base de répart. Gardien,065827,498377,23/12/2019,,179.42,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,420,tantieme,SGA,Base de répart. Gardien,065828,056112,01/04/1998,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,421,tantieme,SGA,Base de répart. Gardien,065829,056113,15/06/1974,20/03/2024,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,422,tantieme,SGA,Base de répart. Gardien,065830,443951,14/04/2014,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,423,tantieme,SGA,Base de répart. Gardien,065831,056115,01/02/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,424,tantieme,SGA,Base de répart. Gardien,065832,405261,22/03/2010,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,425,tantieme,SGA,Base de répart. Gardien,065833,465396,18/07/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,426,tantieme,SGA,Base de répart. Gardien,065834,056118,15/01/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,427,tantieme,SGA,Base de répart. Gardien,065835,056119,15/02/1983,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,428,tantieme,SGA,Base de répart. Gardien,065836,056120,15/07/1981,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,429,tantieme,SGA,Base de répart. Gardien,065837,056121,15/11/1980,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,430,tantieme,SGA,Base de répart. Gardien,065838,056122,01/11/1996,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,431,tantieme,SGA,Base de répart. Gardien,065839,490126,08/03/2019,,184.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,432,tantieme,SGA,Base de répart. Gardien,065840,468477,26/12/2007,,105.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,433,tantieme,SGA,Base de répart. Gardien,145210,000000,01/01/2000,,5.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,441,tantieme,SRC,Base de répart. Charges,065768,528132,11/10/2023,,122.48,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,442,tantieme,SRC,Base de répart. Charges,065769,245169,15/05/2003,,114.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,443,tantieme,SRC,Base de répart. Charges,065770,056050,01/04/1976,,68.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,444,tantieme,SRC,Base de répart. Charges,065771,459471,24/02/2016,,124.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,445,tantieme,SRC,Base de répart. Charges,065772,309739,17/05/2005,,96.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,446,tantieme,SRC,Base de répart. Charges,065773,434759,27/05/2013,,146.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,447,tantieme,SRC,Base de répart. Charges,065774,056054,01/01/1984,,106.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,448,tantieme,SRC,Base de répart. Charges,065775,487596,05/10/2018,,67.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,449,tantieme,SRC,Base de répart. Charges,065776,482731,09/03/2018,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,450,tantieme,SRC,Base de répart. Charges,065777,489480,02/01/2019,07/06/2024,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,451,tantieme,SRC,Base de répart. Charges,065778,056060,10/05/2000,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,452,tantieme,SRC,Base de répart. Charges,065779,056061,01/01/1987,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,453,tantieme,SRC,Base de répart. Charges,065780,056062,01/11/1979,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,454,tantieme,SRC,Base de répart. Charges,065781,274675,21/05/2004,,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,455,tantieme,SRC,Base de répart. Charges,065782,399987,09/10/2009,,154.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,456,tantieme,SRC,Base de répart. Charges,065783,056065,01/05/1997,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,457,tantieme,SRC,Base de répart. Charges,065784,056066,13/10/1999,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,458,tantieme,SRC,Base de répart. Charges,065785,520791,20/10/2022,,108.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,459,tantieme,SRC,Base de répart. Charges,065786,056068,15/04/1983,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,460,tantieme,SRC,Base de répart. Charges,065787,523454,06/03/2023,,178.36,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,461,tantieme,SRC,Base de répart. Charges,065788,469631,25/11/2016,,132.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,462,tantieme,SRC,Base de répart. Charges,065789,056071,01/08/1996,,83.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,463,tantieme,SRC,Base de répart. Charges,065790,494657,18/07/2019,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,464,tantieme,SRC,Base de répart. Charges,065791,056073,15/01/1974,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,465,tantieme,SRC,Base de répart. Charges,065792,056074,01/03/1997,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,466,tantieme,SRC,Base de répart. Charges,065793,502394,07/08/2020,,105.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,467,tantieme,SRC,Base de répart. Charges,065794,496880,29/10/2019,,158.94,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,468,tantieme,SRC,Base de répart. Charges,065795,472260,17/02/2017,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,469,tantieme,SRC,Base de répart. Charges,065796,433758,08/04/2013,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,470,tantieme,SRC,Base de répart. Charges,065797,460566,21/03/2016,,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,471,tantieme,SRC,Base de répart. Charges,065798,427015,06/09/2012,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,472,tantieme,SRC,Base de répart. Charges,065799,239872,30/05/2003,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,473,tantieme,SRC,Base de répart. Charges,065800,056083,01/05/1974,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,474,tantieme,SRC,Base de répart. Charges,065801,164807,07/10/2004,10/10/2024,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,475,tantieme,SRC,Base de répart. Charges,065802,204295,30/07/2002,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,476,tantieme,SRC,Base de répart. Charges,065803,463158,02/05/2016,,182.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,477,tantieme,SRC,Base de répart. Charges,065804,451943,16/03/2015,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,478,tantieme,SRC,Base de répart. Charges,065805,504080,02/11/2020,,108.60,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,479,tantieme,SRC,Base de répart. Charges,065806,056088,15/08/1979,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,480,tantieme,SRC,Base de répart. Charges,065807,425900,11/07/2012,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,487,tantieme,SRC,Base de répart. Charges,065808,511036,30/08/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,488,tantieme,SRC,Base de répart. Charges,065809,462243,06/04/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,489,tantieme,SRC,Base de répart. Charges,065810,409161,09/08/2010,,157.00,0.00
